,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
37,MEZO027,Chuột chơi game Zowie BenQ EC2 Optical Professional Gaming,24 tháng,0,1999000,img/MOUSE/250_49956_chuot_zowie_benq_ec2_optical_professional_gaming_0000_1.jpg,"['- Chuột Zowie BenQ EC2 Optical Professional Gaming\r', '- Dòng EC được cải tiến với cảm biến PMW3360 cho độ chính xác cao và ổn định\r', '- Phiên bản dành cho người chơi thuận tay phải. \r', '- Tạo không gian rộng cho các chuyển động cổ tay một cách thoải mái nhất khi chơi game. \r', '- Đầu chuột bên phải được vát tròn, giúp người dùng khi giữ/cầm chuột có thể di chuyển dễ dàng hơn. Đế chuột được thiết kế dạng lớn.\r']"
38,MECS032,Chuột chơi game Corsair Glaive PRO RGB Black (CH-9302211-AP),24 tháng,2569000,1799000,img/MOUSE/250_48441_chuot_corsair_glaive_pro_rgb_black_pmw3391_0001_1.jpg,"['- Chuột Corsair Glaive Pro \r', '- Thiết kế công thái học dành cho người thuận tay phải\r', '- Mắt cảm biến PMW3391 cho hiệu năng cao\r', '- Độ phân giải : 18000 DPI\r', '- Switch Omron độ bền 50 triệu lần nhấn\r']"
39,MEAK009,Chuột AKKO Hamster Wireless Taro,24 tháng,0,299000,img/MOUSE/250_51880_mat_ben_phai_chuot_akko_x_hamster_wireless_taro.jpg,"['- Chuột AKKO Hamster Wireless Taro\r', '- Kết nối Wireless 2.4Ghz\r', '- Khoảng cách sử dụng lên đến 10m\r', '- Độ phân giải : 1200 DPI\r', '- Thiết kế hình chú chuột ngộ nghĩnh\r']"
40,MEAS039,Chuột chơi game Asus ROG Strix Impact (P303),24 tháng,0,749000,img/MOUSE/250_37366_rog_strix_impact_2d_1.jpg,"['- Chuột ASUS ROG Strix Impact\r', '- Được tùy chỉnh phù hợp với chơi game trong thời gian dài\r', '- Công nghệ đèn LED RGB ASUS Aura Sync\r', '- Công tắc Omron® với độ bền 50 triệu lần bấm\r', '- Nút chuột trái và phải tách biệt khỏi khung thân giúp cải thiện độ nhạy\r']"
41,MEAS048,Chuột chơi game Asus TUF M3,24 tháng,749000,629000,img/MOUSE/250_51521_tuf_gaming_m3_02.png,"['- Chuột chơi game Asus TUF M3\r', '- Thiết kế công thái học và trọng lượng nhẹ để thao tác tốc độ cao tiện lợi bằng kiểu cầm chuột claw hoặc fingertip grip.\r', '- Cảm biến quang 7000-dpi đẳng cấp chơi game để theo dõi chính xác điểm ảnh cùng với hai nút DPI để điều chỉnh độ nhạy khi di chuyển.\r', '- Lớp mạ chuyên dụng đã được kiểm chứng với tác vụ khó cho độ bền cao hơn, 20 triệu lần nhấn công tắc và chân Teflon® được thiết kế để đạt được độ bền di chuột lên tới 250km.\r', '- Đèn ASUS Aura Sync RGB tùy biến với tính năng đồng bộ đa thiết bị để tạo ra vô số kiểu chiếu sáng.\r']"
42,MEAS053,Chuột Asus ROG Pugio (P503),24 tháng,1989000,1589000,img/MOUSE/250_52943_asus_rog_pugio__4_.jpg,"['- Chuột Asus ROG Pugio\r', '- Chuột chơi game thật sự kết hợp với các nút bên cạnh có thể định cấu hình\r', '- Độc quyền đẩy-fit chuyển đổi thiết kế ổ cắm để dễ dàng thay đổi kích cỡ và kéo dài tuổi thọ của con chuột\r', '- Tính thẩm mỹ mạnh mẽ với ánh sáng Aura RGB của Asus và hỗ trợ Aura Sync, các tấm bên ngoài bằng cao su của Mayan và các bản khắc dưới đáy.\r', '- Các thiết bị chuyển mạch Omron bền vững trị giá 50 triệu đô la, với hai thiết bị chuyển mạch Omron Nhật Bản tạo ra cảm giác bấm khác\r']"
43,MEAS050,Chuột chơi game ASUS Cerberus (USB/Đen),24 tháng,499000,399000,img/MOUSE/250_51989_tong_the_chuot_choi_game_asus_cerberus_optical_gaming_mouse.jpg,"['- Chuột chơi game ASUS Cerberus\r', '- Điều khiển DPI linh hoạt - Bốn nấc DPI tùy chỉnh được với một đèn LED chỉ báo màu sắc\r', '- Thiết kế hai tay thời trang - Được thiết kế cho cả các game thủ thuận tay trái và thuận tay phải\r', '- Cao su ở hai bên giúp nắm chắc hơn - Giảm thiểu ra mồ hôi và trượt tay']"
44,MEAS055,Chuột Chơi game Asus ROG Gladius II Core (P507) (USB/RGB/Black),24 tháng,1299000,1089000,img/MOUSE/250_53593_chuot_choi_game_asus_rog_gladius_ii_core_0002_3.jpg,"['- Chuột Chơi game Asus ROG Gladius II Core\r', '- Thiết kế công thái học cổ điển quen thuộc của dòng chuột Gladius\r', '- Thiết kế gọn nhẹ, các nút trái, phải riêng biệt, 2 bên hông được khắc rãnh chống trượt mang phong cách ROG\r', '- Mắt cảm biến PAW3327, độ phân giải 6200 DPI tracking nhanh và chính xác\r', '- Thiết kế thay nóng switch bấm độc quyền ROG, tăng độ bền và tuổi thọ của chuột\r']"
45,MEAS057,Chuột Asus ROG Gladius II Pink (USB/Màu hồng),24 tháng,2499000,2289000,img/MOUSE/250_54460_rog_gladius_ii_origin_pnk_ltd_3d_5.png,"['- Chuột Asus ROG Gladius II Pink\r', '- Phiên bản màu hồng cực cá tính\r', '- Cảm biến quang học PixArt PMW3360 cho độ chính xác cao  \r', '- 12000 DPI, gia tốc 50G và 250 IPS\r', '- Switch Omron với độ bền 50 triệu lần nhấn, đồng thời có thể thay nóng với thiết kế độc quyền của Asus\r']"
46,MEFU044,Chuột Fuhlen A37GS Optical Wireless,24 tháng,0,279000,img/MOUSE/250_33713_mouse_fuhlen_a37gs_optical_wireless.jpg,['']
47,MELO055,Chuột không dây Logitech M185 Wireless (USB/Xám đen),24 tháng,0,249000,img/MOUSE/250_6988_chu___t_logitech_m185_wireless.jpg,['- Chuẩn giao tiếp: Wireless 2.4Ghz/ Độ phân giải: 1000 DPI/ Nhờ vào công nghệ Unifying có thể dùng cho nhiều thiết bị Wireless khác/ Chức năng cuộn siêu tốc và cực chính xác']
48,MELO060,Chuột Logitech B175 Optical Wireless Black,24 tháng,0,179000,img/MOUSE/250_34308_mouse_logitech_b175_optical_wireless_0000_1.jpg,['']
49,MENE073,Chuột Newmen M266 USB Purple,24 tháng,0,129000,img/MOUSE/250_48686_chuot_newmen_m266_usb_purple_1.jpg,"['- Chuột Newmen M266 USB Purple\r', '- Chuột quang có dây 3 nút điều khiển\r', '- Sử dụng bộ Bộ cảm biến mới nhất của Newmen\r', '- Độ phân giải 1000DPI']"
50,MENE087,Chuột Newmen N500plus Black Led USB,24 tháng,0,259000,img/MOUSE/250_49110_chuot_newmen_n500plus_black_led_usb_1.jpg,"['- Chuột Newmen N500 Plus\r', '- Độ phân giải : 800/1200/1600 DPI\r', '- Kết nối USB 2.0 thuận tiện\r', '- 2 nút back, forward bên sườn phải nhiều tiện ích khác\r', '- Thiết kế hiện đại phù hợp cho game thủ']"
51,MELO108,Chuột không dây Logitech MX Anywhere 2S Wireless Black,24 tháng,1669000,1399000,img/MOUSE/250_38138_mouse_logitech_mx_anywhere_2s_wireless_black_0004_5.jpg,"['- Chuột không dây Logitech MX Anywhere 2S Wireless\r', '- Độ phân giải quang học: 4000 DPI\r', '- 7 nút thao tác và 1 cần gạt on/off\r', '- Kết nối thông qua cổng USB hoặc công nghệ Bluetooth\r', '- Khoảng cách tối đa 10m\r']"
52,MEDG005,Chuột chơi game Durgod V95S Black RGB,24 tháng,739000,599000,img/MOUSE/250_46896_mouse_durgod_v95s_black_rgb_0001_1.jpg,"['- Chuột chơi game DurGod V95S\r', '- Thiết kế dạng đối xứng dễ làm quen\r', '- Mắt đọc PMW3327 cho hiệu năng, độ chính xác cao\r', '- Đèn led RGB 16.8 triệu màu nổi bật']"
53,MECS027,Chuột chơi game Corsair M65 RGB Elite Black,24 tháng,1589000,1299000,img/MOUSE/250_45204_mouse_corsair_m65_rgb_elite_black_0000_1.jpg,"['- Phiên bản cao cấp nhất của Corsair M65\r', '- Thiết kế đặc biệt với phần đáy nhôm nguyên khối\r', '- Hệ thống Led RGB 16,8 triệu màu\r', '- Nút bấm Omron với 50 triệu lượt nhấn\r', '- Mắt cảm biến Pixart 3391 độc quyền của Corsair\r']"
54,MEGE098,Chuột Genius NX-7015 Wireless Gold,24 tháng,209000,159000,img/MOUSE/250_45792_mouse_genius_nx_7015_wireless_gold.jpg,"['- Chuột NX-7015 Wireless\r', '- Độ phân giải : 1200 DPI\r', '- Công nghệ kết nối wireless không dây 2.4Ghz tiện lợi\r', '- Khoảng cách hoạt động lên đến 10m']"
55,MEMI087,Chuột không dây Microsoft 1850 Wireless (Đen) - U7Z-00005,24 tháng,349000,349000,img/MOUSE/250_48863_chuot_khong_day_microsoft_1850_wireless_den_u7z_00005_1.jpg,"['- Chuột Microsoft 1850 Wireless\r', '- Độ phân giải : 1000 DPI\r', '- Thiết kế nhỏ gọn phù hợp cho việc di chuyển\r', '- Kết nối không day tiện lợi \r', '- Tuổi thọ pin tối đa lên đến 6 tháng\r']"
56,MEFU059,Chuột Fuhlen CO510 RGB Gaming Silver USB,24 tháng,499000,399000,img/MOUSE/250_50333_mouse_fuhlen_co510_rgb_gaming_black_usb.jpg,"['- Chuột Fuhlen CO510 RGB Gaming Silver USB\r', '- Cảm biến Pixart PMW 3325\r', '- Các mức DPI: 400-800-1600-2400-5000\r', '- Tốc độ phản hồi: 5ms\r', '- Thiết kế gắn 1 miếng thép bên dưới có chức năng như miếng tạ giúp tăng độ nặng của chuột\r']"
57,MEAK018,Chuột AKKO AG325 Black,24 tháng,619000,499000,img/MOUSE/250_54571_chuot_akko_ag325_black_0005_6.jpg,"['- Chuột AKKO AG325 Black\r', '- Thiết kế đối xứng\r', '- Mắt đọc PWM3325\r', '- Giao tiếp USB, dây cáp dài 1,8m\r', '- Vỏ nhựa ABS\r']"
58,MELO155,Chuột không dây Logitech M331 (USB/màu đỏ),24 tháng,419000,339000,img/MOUSE/250_56224_chuot_khong_day_logitech_m331_usb_mau_do_0000_1.jpg,"['- Chuột Logitech M331 Wireless\r', '- Độ phân giải : 1000DPI\r', '- Nút chuột Silent giảm đến 90% tiếng ồn\r', '- Kết nối không dây tiện lợi\r', '- Tuổi thọ pin lên đến 24 tháng']"
59,MECM016,Chuột chơi game Cooler Master MM710 Black Matte,24 tháng,0,1289000,img/MOUSE/250_51522_hnc_chuot_choi_game_cooler_master_mm710_black_matte.jpg,"['- Chuột chơi game Cooler Master MM710 Black Matte\r', '- Mắt cảm biến Pixart PMW3389 cao cấp\r', '- Thiết kế đối xứng phù hợp với nhiều người\r', '- Chuột chơi game nhẹ nhất thế giới với trọng lượng chưa đến 60g\r', '- Dây chuột siêu mềm\r']"
60,MEAT011,Chuột chơi game A4tech A70,24 tháng,779000,399000,img/MOUSE/250_46856_mouse_game_usb_den_bloody_by_a4tech_a70_0000_1.jpg,"['- Chuột A4Tech Bloody A70\r', '- Độ phân giải: đến 4000Dpi (4 chế độ điều chỉnh: 800/1000/1200/1600/4000) \r', '- Độ bền: trên 50 triệu lần click chuột, 10 triệu lần scroll.\r', '- Thời gian phản hồi: dưới 1ms\r', '- 8 nút lập trình\r']"
61,MEGZ001,Chuột Geezer GM2 RGB Gaming Black USB,24 tháng,569000,449000,img/MOUSE/250_52255_chuot_geezer_gm2_rgb_gaming_black_usb_0001_1.jpg,"['- Chuột Geezer GM2 RGB\r', '- Mặt đọc AVAGO 3325 chất lượng cao\r', '- Form chuột to, thiết kế ôm vừa bàn tay\r', '- DPI đạt 10000 giúp tăng độ chính xác\r', '- Thiết kế 6 nút điều chỉnh dễ dàng\r']"
62,MEED009,Chuột E-Dra EM602 Đen,12 tháng,0,149000,img/MOUSE/250_53095_chuot_e_dra_em602_den_0001_2.jpg,"['- Chuột E-Dra EM602 Đen\r', '- Độ phân giải : 1200DPI\r', '- Switch bấm Huano độ bền 10 triệu lần nhấn']"
63,MEMI104,Chuột không dây Microsoft Bluetooth Mouse RJN-00029 (Màu Bạc hà) ,24 tháng,699000,599000,img/MOUSE/250_51937_tong_the_chuot_khong_day_microsoft_bluetooth_mouse_rjn_00029_mau_bac_ha.jpg,"['- Chuột không dây Microsoft Bluetooth Mouse RJN-00029 (Màu Bạc hà)\r', '- Thiết kế nhỏ gọn, hiện đại vừa vặn thoải mái trong tay bạn.\r', '- Nhiều màu sắc độc đáo.\r', '- Tự do không dây thực sự - kết nối với máy tính xách tay của bạn qua Bluetooth 5.0 LE.\r', '- Kết nối nhanh chóng với Windows 10 bằng tính năngSwift Pair chỉ có ở các sản phẩm của Microsoft mà không cần vào Setting\r']"
